"rq_dist"	"bp_dist"	"t_start_dist"	"t_run_dist"	"b_div"	"mean_SSR_day5"	"mean_SSR_day6"	"mean_SSR_day7"	"mean_SSR_day8"	"total_SSR"	"mean_SSR_day5_exsmall"	"mean_SSR_day6_exsmall"	"mean_SSR_day7_exsmall"	"mean_SSR_day8_exsmall"	"total_SSR_exsmall"
"3782"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3,4), families, replace = TRUE)"	9838.40195709675	3255.64919194841	3983.85670430329	3591.60121510571	20669.5090684542	3625.0498616807	891.520778194431	3981.37781482959	3586.14732134189	12084.0957760466
"3783"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"rep(3, families)"	16233.2824989687	5748.68642320169	3270.0559845552	4811.43283584369	30063.4577425693	9795.76537892208	3408.24062612311	3267.5770950815	4805.97894207987	21277.5620422066
"3784"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3), families, replace = TRUE)"	7378.6618093135	3818.13949084721	5431.52854415934	3998.53605863678	20626.8659029568	1409.47473852799	1403.64584374241	5429.04965468564	3993.08216487295	12235.252401829
"3785"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3462.67781916572	2557.05926011831	11184.448022342	9698.02963640417	26902.2147380302	3397.18040355262	1130.25098270413	3452.75826917057	1959.94005838066	9940.12971380798
"3786"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3,4), families, replace = TRUE)"	9378.28988813123	3065.480471445	3064.40809881521	1655.58451730095	17163.7629756924	3089.71611783834	795.582524392648	3061.92920934151	1650.13062353713	8597.35847510962
"3787"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"rep(3, families)"	16447.6433364071	6705.17344470143	1734.22624996231	3017.9679829712	27905.011014042	10515.31710306	4386.91026429826	1731.74736048861	3012.51408920738	19646.4888170543
"3788"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3), families, replace = TRUE)"	7063.95737581596	5360.41020400924	7819.5345045732	5225.2308274364	25469.1329118348	1018.54863015361	3157.56010698311	7817.05561509949	5219.77693367258	17212.9412859088
"3789"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(1,2,3,4), families, replace = TRUE)"	2781.6999866534	1497.08508602287	9191.80913345309	8905.1844705938	22375.7786767232	2598.7998616807	922.637191408904	3903.77423858127	3533.11649462541	10958.3277862963
"3790"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	9855.30712951054	3100.1554845546	3477.13268271085	3585.97043509637	20018.5657318724	3649.45503409449	757.709687476025	3474.65379323714	3580.51654133255	11462.3350561402
"3791"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"rep(3, families)"	16305.5965383775	6049.40614003441	2845.54338896366	5850.90387741305	31051.4499447887	10337.909467592	3777.50819298206	2843.06449948996	5845.44998364923	22803.9321437133
"3792"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(2,3), families, replace = TRUE)"	7009.05959256473	3670.26980023368	5904.29192697536	4196.26305536728	20779.884375141	967.150846902376	1280.45876980429	5901.81303750165	4190.80916160345	12340.2318158118
"3793"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1326.66550389478	5112.38582016026	16131.8387106011	15298.3152506031	37869.2052852593	1207.19887645903	3832.06875931661	8132.83507978685	7059.90245912798	20232.0051746905
"3794"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	7528.91673542187	8108.3481956191	9988.3010362871	9233.12328423229	34858.6892515604	1484.00798975952	5743.71978186512	9986.35937128483	9230.42242643297	26444.5095693424
"3795"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	17372.4278191657	17839.1266434429	15803.8119449691	22936.6141763388	73951.9805839165	11329.0190735034	15471.9982296889	15801.3330554954	22931.160282575	65533.5106412626
"3796"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	8087.82067630857	13850.2121180103	21527.4966053379	22264.5095523313	65730.0389519881	1729.52523113883	11574.8141709579	21526.0921648071	22261.308694532	57091.7402614359
"3797"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2111.49555315586	2693.35383274548	11381.9422868494	10096.8829759651	26283.6746487159	2008.28631488267	1901.55827163963	4770.24747294925	3453.93375291592	12134.0258123875
"3798"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	7975.99555315586	4782.36497590227	5488.56801784355	3717.29878633411	21964.2273332358	2047.66931980878	2607.69749555154	5486.08912836985	3711.84489257029	13853.3008363005
"3799"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	15258.3637797568	11834.525699552	6572.80418518498	8967.79213056578	42633.4857950596	9319.53754640977	9397.34943577178	6570.32529571128	8962.33823680196	34249.5505146948
"3800"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	7433.50047926424	8806.40810647385	12284.7813556753	11311.2345640081	39835.9245054215	1071.70503409449	6491.14492607068	12282.3024662016	11306.6983488991	31151.8507752659
"3801"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2682.0275728603	1944.11392713457	9830.85659184265	8954.16053318138	23411.1586250189	2532.48335921765	1029.73144940576	3299.51288005676	2223.21131013218	9084.93899881234
"3802"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	8614.24555315586	3780.19795964637	3172.37672229699	1901.16497036027	17467.9852054595	2723.7801572472	1390.88692921698	3169.89783282329	1895.71107659645	9180.27599588392
"3803"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	14446.4462920721	7959.93301470667	2490.59377132983	3956.11184098147	28853.0849190901	8479.75922128661	5644.1698343035	2488.11488185613	3950.65794721765	20562.7018846639
"3804"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	7251.10269601301	6497.81712587605	10379.7659485678	7827.75067797353	31956.4364484304	935.168088281686	4223.91917882369	10377.2870590941	7822.29678420971	23358.6711104092
"3805"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1920.12855808197	3341.77845256718	13267.2784316987	12241.8750357503	30771.0604780981	1912.3577434541	2337.08737494325	6201.53031145577	4997.69099252359	15448.6664223767
"3806"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3,4), families, replace = TRUE)"	8647.67166153025	5839.13398481679	7592.40551222052	6209.55614270964	28288.7673012772	2560.90207842947	3616.10127111525	7589.92662274682	6205.01992760065	19971.9498998922
"3807"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"rep(3, families)"	14889.1630408406	12748.4360299138	9645.85580461818	13230.8854280903	50514.3403034629	9039.55848237036	10383.8076161598	9643.37691514448	13225.4315343265	42292.1745480011
"3808"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3), families, replace = TRUE)"	7690.87978960907	10641.1135338467	15731.8706494225	15251.2523127237	49315.1162856019	1371.44518187774	8202.93727006648	15729.3917599488	15246.7160976147	40550.4903095077
"3809"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3070.49555315586	1258.50800159707	9021.48738356555	7818.39418568021	21168.8851239987	2926.73459074474	634.655807035543	3012.23420259387	1574.76817608267	8148.39277645682
"3810"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	9517.04850882089	3005.66190825675	2533.22231383995	1465.37071533925	16521.3034462568	3507.00060059696	689.898727853582	2530.74342436625	1459.91682157543	8187.55957439222
"3811"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"rep(3, families)"	15509.1507255697	6440.46041376278	1318.7824802817	2923.68201846863	26192.0756380828	9425.38114246888	4052.14938333339	1316.30359080799	2918.22812470481	17712.0622413151
"3812"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	7390.72584872237	5477.45621869199	6867.71792787504	4763.74530665172	24499.6453019411	1182.37375330632	3089.1451882626	6865.23903840134	4758.2914128879	15895.0493928582
"3813"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1795.17658763862	3817.9638222578	14720.163159544	12606.7565163668	32940.0600858072	1590.8392705477	1936.80787835175	5755.44124262986	3971.60283278514	13254.6912243144
"3814"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	7906.99555315586	4104.00944365266	4493.57037951697	3237.43283584369	19742.0082121692	1699.64345773981	1835.6114966003	4491.09149004326	3231.97894207987	11258.3253864632
"3815"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"rep(3, families)"	15653.4376713825	9544.98558418753	4715.57532778507	7166.21447993524	37080.2130632903	9532.30725084326	7131.99193708274	4713.09643831137	7160.76058617141	28538.1562124088
"3816"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	7432.45737581596	8208.22404774285	11533.9632045282	10625.5717896036	37800.2164176906	1387.04863015361	5745.86516728725	11531.4843150545	10621.0355744946	29285.43368699
"3817"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3164.63594724453	4917.650634004	8234.77528280082	8787.91695541398	25104.9788194633	3075.52523113883	4019.36385632762	2649.14985711479	3089.36112330359	12833.4000678848
"3818"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3,4), families, replace = TRUE)"	7568.44875512631	7560.06096436582	3367.95274568881	4351.35436783808	22847.816833019	3586.32941833095	5265.98040063806	3365.4738562151	4345.90047407426	16563.6841492584
"3819"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"rep(3, families)"	25654.326833944	16393.9513681414	1664.01482396141	4395.41532066386	48107.7083467107	21292.3774478876	14215.7838877907	1661.53593448771	4389.96142690004	41559.658697066
"3820"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3), families, replace = TRUE)"	13976.8206763086	11518.8020498404	5440.42485545039	3836.55614270964	34772.603724309	10103.7838518285	9273.08671946344	5437.94596597669	3831.10224894582	28645.9187862144
"3821"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2974.94259749084	4553.88647564007	7266.58072589573	6573.14033234065	21368.5501313673	2842.47104394671	4025.70811432448	2539.98746395239	1833.38949789491	11241.5561201185
"3822"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3,4), families, replace = TRUE)"	9418.31328714601	8623.30336080001	3592.25256575178	1738.987249669	23372.8564633668	5091.72473852799	6305.04018039684	3589.77367627808	1733.53335590518	16720.0719511081
"3823"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"rep(3, families)"	25980.8416122692	16385.0930828766	3398.84320902664	2941.82003808563	48706.597942258	21492.948876459	14232.1082192012	3396.36431955293	2936.36614432181	42057.787559535
"3824"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3), families, replace = TRUE)"	13525.7024497076	12628.8223697145	6270.45162108242	2826.90761398474	35251.8840544893	9941.77399961173	10288.376572636	6267.97273160872	2821.45372022092	29319.5770240773
"3825"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"sample(c(1,2,3,4), families, replace = TRUE)"	3447.51156300808	5710.38949084721	8250.43790088449	8475.87842201837	25884.2173767581	3325.75675823242	4740.83317987246	2634.31247519846	2835.98723259832	13536.8896459017
"3826"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	9292.13348419035	9409.32341848224	3127.53259274234	4531.25441454523	26360.2439099601	4928.1840981339	7019.01238805285	3125.05370326863	4525.80052078141	19598.0507102368
"3827"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"rep(3, families)"	26923.299740348	15365.2717666731	1736.199259409	5243.83615205107	49268.6069184812	22524.4895168531	13227.9695196732	1733.7203699353	5238.38225828725	42724.5616647489
"3828"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"sample(c(2,3), families, replace = TRUE)"	13840.2024497076	10905.1280854985	5139.23727110491	3263.12293392869	33147.6907402397	9227.72720158218	8660.41275512154	5136.75838163121	3257.66904016487	26282.5673784998
"3829"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2568.1433364071	8449.45569430814	15552.4327276951	13922.9853813832	40493.0171397935	2391.4143937004	7021.14741689396	8322.29628086647	6027.64883932415	23762.506930785
"3830"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	8378.41550389478	12762.2691447539	9264.70353291328	6807.56618474607	37212.954366308	4326.07449222257	10493.3711977015	9262.22464343957	6802.11229098225	30883.7826243459
"3831"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	25882.6100851756	25078.1834079946	13382.8600781225	16403.8070768526	80747.4606481451	21900.9907483802	22731.737610916	13380.3811886488	16398.3531830887	74411.4627310337
"3832"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	14683.878558082	19046.9572674597	18345.2701096114	17501.0448162267	69577.1507513798	10516.5941966561	16754.3767037319	18342.7912201377	17496.5086011177	63110.2707216434
"3833"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3082.20737581596	6629.82381177012	11320.4838972857	9641.64231739437	30674.1574022662	2898.42178286297	5309.9198343035	4544.47520574277	2538.70523820317	15291.5220611124
"3834"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	8647.6224004465	10783.6006864424	5771.40123871625	2855.87643696466	28058.5007625698	4643.14222621272	8533.88535606543	5768.92234924254	2850.42254320084	21796.3724747215
"3835"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	23986.8317600524	20323.6779019641	7776.54316404238	7216.10249955224	59303.1553256112	19681.6040488728	17959.5494882102	7774.06427456868	7210.64860578841	52625.8664174401
"3836"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	15045.0152575894	15047.7197215761	11787.306996701	9040.9578241669	50920.9998000333	10550.1225217792	12780.3217745237	11784.8281072272	9035.50393040308	44150.7763339333
"3837"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3085.08176005242	6059.01062351632	10734.1758675961	9518.58066396139	29396.8489151263	2835.65700453784	4704.47187940051	3833.74162499603	2352.6435847702	13726.5140937046
"3838"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	7792.87486350069	9940.49816939991	3692.92395576528	1662.30415765593	23088.6011463218	3816.11636414375	7669.60022234755	3690.44506629158	1656.8502638921	16833.011916675
"3839"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	25331.3342231066	17783.650634004	4363.66214739821	3708.86534401744	51187.5123485262	21453.2973986265	15626.6657703287	4361.1832579245	3703.41145025362	45144.5578771333
